Date,Product ID,Store ID,Stock Quantity,Reorder Needed
2023-06-25,P005,S035,22,No
2023-04-16,P013,S020,115,No
2023-07-22,P032,S037,59,No
2023-09-27,P036,S039,71,No
2023-06-11,P002,S027,32,No
2023-01-06,P092,S009,62,No
2023-09-02,P093,S020,36,No
2023-08-10,P094,S029,67,No
2023-07-29,P078,S050,97,No
2023-04-24,P050,S006,148,No
2023-06-06,P079,S041,36,No
2023-04-20,P077,S033,125,No
2023-03-07,P035,S024,29,No
2023-10-01,P023,S043,68,No
2023-07-09,P035,S020,130,No
2023-12-26,P068,S012,47,No
2023-01-17,P056,S031,36,No
2023-08-12,P085,S013,3,Yes
2023-08-29,P068,S025,16,Yes
2023-04-15,P084,S035,18,Yes
2023-03-22,P026,S037,118,No
2023-10-04,P039,S038,23,No
2023-02-18,P004,S017,47,No
2023-05-28,P042,S006,120,No
2023-06-11,P043,S025,62,No
2023-11-12,P011,S033,131,No
2023-05-04,P037,S021,43,No
2023-07-12,P084,S014,94,No
2023-08-22,P032,S041,131,No
2023-12-30,P019,S030,76,No
2023-08-26,P017,S018,1,Yes
2023-05-25,P086,S029,5,Yes
2023-02-23,P063,S021,148,No
2023-09-25,P079,S026,29,No
2023-05-27,P048,S002,115,No
2023-04-28,P028,S048,144,No
2023-10-19,P035,S044,90,No
2023-04-26,P072,S006,129,No
2023-05-06,P071,S021,60,No
2023-01-24,P012,S049,18,Yes
2023-08-22,P013,S026,146,No
2023-03-22,P073,S041,94,No
2023-09-02,P014,S043,143,No
2023-01-30,P035,S023,24,No
2023-04-17,P026,S014,143,No
2023-09-07,P069,S044,135,No
2023-12-26,P031,S046,87,No
2023-12-04,P038,S005,58,No
2023-09-18,P075,S041,137,No
2023-06-13,P001,S045,35,No
2023-09-30,P065,S040,134,No
2023-06-13,P091,S013,60,No
2023-08-13,P022,S023,104,No
2023-02-04,P008,S019,10,Yes
2023-04-10,P092,S034,124,No
2023-08-09,P054,S017,38,No
2023-09-25,P090,S010,37,No
2023-04-14,P008,S018,143,No
2023-03-20,P054,S006,69,No
2023-11-21,P032,S026,42,No
2023-10-14,P076,S018,143,No
2023-04-15,P094,S003,127,No
2023-02-11,P062,S047,116,No
2023-05-17,P002,S047,40,No
2023-09-23,P022,S028,141,No
2023-06-03,P067,S028,109,No
2023-07-19,P082,S015,21,No
2023-04-03,P026,S001,21,No
2023-03-28,P028,S023,45,No
2023-11-12,P015,S033,103,No
2023-03-05,P054,S026,53,No
2023-05-09,P068,S008,92,No
2023-03-24,P072,S024,47,No
2023-07-05,P019,S017,116,No
2023-10-24,P033,S034,111,No
2023-12-17,P094,S030,85,No
2023-10-03,P037,S032,37,No
2023-01-09,P027,S013,114,No
2023-02-15,P036,S019,26,No
2023-03-15,P086,S040,107,No
2023-02-14,P078,S002,23,No
2023-04-19,P059,S004,21,No
2023-10-08,P017,S007,16,Yes
2023-04-06,P026,S030,129,No
2023-03-27,P079,S008,148,No
2023-09-03,P053,S041,94,No
2023-06-19,P093,S001,143,No
2023-07-09,P049,S027,105,No
2023-10-28,P057,S024,129,No
2023-12-17,P086,S012,33,No
2023-12-17,P033,S029,5,Yes
2023-09-29,P061,S032,99,No
2023-09-03,P010,S049,50,No
2023-10-16,P009,S011,126,No
2023-05-15,P068,S025,116,No
2023-02-12,P035,S011,6,Yes
2023-12-21,P023,S045,83,No
2023-03-28,P048,S022,96,No
2023-08-10,P029,S017,75,No
2023-07-20,P004,S004,43,No
2023-04-20,P051,S016,96,No
2023-08-05,P007,S007,41,No
2023-07-24,P001,S041,18,Yes
2023-10-19,P078,S019,28,No
2023-10-12,P058,S036,91,No
2023-08-15,P003,S039,70,No
2023-11-10,P013,S049,87,No
2023-05-26,P041,S030,147,No
2023-02-20,P047,S027,52,No
2023-04-10,P037,S010,8,Yes
2023-12-30,P027,S011,92,No
2023-08-06,P079,S026,114,No
2023-12-29,P003,S024,144,No
2023-06-27,P058,S009,23,No
2023-05-30,P039,S032,24,No
2023-02-12,P054,S011,38,No
2023-08-25,P050,S009,56,No
2023-12-30,P072,S007,15,Yes
2023-08-09,P011,S010,27,No
2023-03-28,P100,S015,30,No
2023-07-06,P052,S037,72,No
2023-02-26,P086,S016,8,Yes
2023-10-26,P029,S018,83,No
2023-06-26,P015,S024,35,No
2023-10-16,P024,S014,146,No
2023-08-01,P032,S030,50,No
2023-10-22,P037,S017,61,No
2023-02-27,P007,S003,75,No
2023-09-13,P027,S026,149,No
2023-05-30,P005,S012,54,No
2023-08-24,P076,S010,148,No
2023-04-25,P033,S030,115,No
2023-05-16,P067,S006,47,No
2023-06-09,P019,S034,118,No
2023-05-15,P054,S028,17,Yes
2023-07-16,P079,S020,78,No
2023-07-28,P039,S020,10,Yes
2023-12-16,P041,S012,25,No
2023-08-03,P033,S045,80,No
2023-08-31,P070,S022,118,No
2023-10-24,P095,S045,108,No
2023-03-14,P050,S009,129,No
2023-11-03,P013,S010,122,No
2023-01-25,P026,S027,60,No
2023-08-15,P027,S031,28,No
2023-11-12,P019,S016,3,Yes
2023-11-01,P043,S011,147,No
2023-11-23,P071,S009,9,Yes
2023-07-24,P046,S031,64,No
2023-02-09,P003,S042,36,No
2023-10-13,P071,S031,83,No
2023-06-24,P087,S012,106,No
2023-11-15,P084,S035,86,No
2023-12-14,P070,S027,72,No
2023-01-10,P097,S009,116,No
2023-09-23,P040,S019,131,No
2023-06-01,P013,S038,71,No
2023-09-12,P009,S025,114,No
2023-10-04,P096,S023,67,No
2023-06-27,P059,S006,73,No
2023-08-15,P034,S025,101,No
2023-07-05,P043,S009,125,No
2023-07-23,P017,S028,144,No
2023-04-01,P042,S003,99,No
2023-03-05,P019,S025,134,No
2023-07-25,P052,S044,62,No
2023-03-04,P005,S029,84,No
2023-11-27,P018,S028,48,No
2023-12-31,P055,S021,101,No
2023-02-28,P059,S048,125,No
2023-07-13,P091,S013,29,No
2023-06-17,P023,S042,33,No
2023-07-14,P042,S004,40,No
2023-06-16,P090,S036,101,No
2023-07-01,P088,S005,32,No
2023-12-02,P017,S033,35,No
2023-02-16,P041,S036,52,No
2023-02-21,P011,S036,25,No
2023-10-06,P054,S040,88,No
2023-11-18,P018,S009,63,No
2023-09-28,P084,S015,26,No
2023-03-02,P087,S015,66,No
2023-09-01,P066,S041,123,No
2023-02-16,P052,S007,35,No
2023-02-27,P091,S027,60,No
2023-03-31,P079,S037,84,No
2023-11-13,P090,S035,83,No
2023-02-18,P004,S025,149,No
2023-11-01,P050,S015,11,Yes
2023-05-01,P026,S020,33,No
2023-09-25,P028,S044,71,No
2023-11-26,P097,S037,119,No
2023-11-01,P050,S042,112,No
2023-06-20,P070,S021,24,No
2023-02-22,P022,S031,125,No
2023-01-19,P097,S040,85,No
2023-01-08,P061,S031,80,No
2023-03-20,P013,S008,87,No
2023-10-30,P061,S044,21,No
2023-05-28,P078,S008,27,No
2023-11-02,P060,S013,65,No
2023-04-01,P018,S031,60,No
2023-05-23,P064,S002,118,No
2023-10-02,P099,S017,57,No
2023-12-12,P025,S028,52,No
2023-10-03,P033,S022,134,No
2023-01-26,P096,S042,145,No
2023-03-17,P010,S019,130,No
2023-01-22,P019,S047,146,No
2023-10-12,P080,S009,108,No
2023-03-04,P086,S014,144,No
2023-10-29,P084,S029,19,Yes
2023-11-23,P050,S039,134,No
2023-06-18,P080,S030,139,No
2023-08-07,P029,S022,11,Yes
2023-05-03,P023,S004,91,No
2023-11-17,P086,S021,63,No
2023-05-02,P099,S050,149,No
2023-01-02,P072,S007,138,No
2023-04-06,P082,S045,73,No
2023-11-30,P013,S046,92,No
2023-10-03,P017,S016,90,No
2023-08-03,P068,S049,83,No
2023-11-21,P066,S021,97,No
2023-04-18,P006,S032,106,No
2023-10-25,P078,S001,115,No
2023-03-14,P074,S039,34,No
2023-04-03,P011,S024,10,Yes
2023-09-20,P024,S032,2,Yes
2023-07-13,P072,S025,129,No
2023-05-21,P092,S023,19,Yes
2023-08-06,P034,S028,102,No
2023-05-04,P003,S005,87,No
2023-05-12,P066,S012,149,No
2023-05-07,P068,S031,130,No
2023-03-07,P091,S013,44,No
2023-11-26,P096,S041,11,Yes
2023-04-30,P014,S033,22,No
2023-09-12,P058,S003,56,No
2023-11-20,P067,S041,57,No
2023-07-13,P079,S049,104,No
2023-06-17,P033,S017,69,No
2023-03-15,P087,S020,9,Yes
2023-07-14,P055,S045,56,No
2023-05-25,P047,S037,17,Yes
2023-06-03,P053,S018,42,No
2023-11-16,P034,S030,123,No
2023-03-08,P069,S050,86,No
2023-01-06,P056,S045,108,No
2023-11-03,P100,S008,120,No
2023-04-11,P074,S046,133,No
2023-03-05,P029,S010,77,No
2023-06-06,P038,S049,85,No
2023-07-08,P007,S046,6,Yes
2023-02-04,P088,S044,7,Yes
2023-04-17,P014,S034,127,No
2023-11-30,P071,S040,116,No
2023-08-08,P004,S001,121,No
2023-12-21,P038,S044,130,No
2023-05-31,P096,S045,1,Yes
2023-03-11,P084,S002,24,No
2023-07-17,P009,S034,98,No
2023-10-16,P036,S005,66,No
2023-08-18,P036,S037,98,No
2023-02-15,P048,S021,140,No
2023-08-01,P029,S024,53,No
2023-02-21,P096,S031,104,No
2023-05-29,P020,S021,98,No
2023-08-08,P013,S020,16,Yes
2023-03-20,P011,S020,74,No
2023-09-07,P028,S037,110,No
2023-01-30,P080,S007,87,No
2023-08-23,P005,S043,113,No
2023-07-08,P056,S003,87,No
2023-07-04,P068,S001,120,No
2023-03-05,P004,S010,63,No
2023-12-05,P046,S046,136,No
2023-12-13,P030,S040,62,No
2023-08-21,P053,S032,66,No
2023-05-21,P029,S003,28,No
2023-02-09,P056,S011,124,No
2023-04-15,P026,S008,54,No
2023-08-03,P069,S018,80,No
2023-12-07,P004,S033,31,No
2023-02-01,P074,S016,75,No
2023-02-02,P008,S016,127,No
2023-02-12,P022,S035,10,Yes
2023-08-22,P051,S015,42,No
2023-04-29,P029,S014,51,No
2023-07-29,P069,S018,102,No
2023-03-16,P038,S032,82,No
2023-08-20,P058,S013,41,No
2023-12-27,P046,S013,89,No
2023-01-25,P012,S029,28,No
2023-02-12,P094,S016,30,No
2023-07-23,P034,S044,105,No
2023-02-02,P042,S026,123,No
2023-06-16,P003,S007,26,No
2023-12-25,P079,S014,18,Yes
2023-06-14,P024,S024,23,No
2023-11-07,P054,S010,44,No
2023-10-23,P024,S037,26,No
2023-03-17,P001,S027,5,Yes
2023-10-12,P072,S032,59,No
2023-01-11,P042,S032,31,No
2023-03-11,P083,S047,16,Yes
2023-12-18,P043,S023,22,No
2023-09-25,P051,S004,121,No
2023-05-08,P055,S020,66,No
2023-09-15,P009,S048,10,Yes
2023-11-02,P058,S041,88,No
2023-02-06,P054,S005,8,Yes
2023-09-18,P086,S022,27,No
2023-11-10,P014,S039,13,Yes
2023-02-05,P008,S014,66,No
2023-12-04,P034,S004,1,Yes
2023-03-11,P049,S046,63,No
2023-06-24,P078,S050,28,No
2023-01-05,P083,S020,40,No
2023-11-26,P064,S009,108,No
2023-06-27,P072,S017,50,No
2023-07-19,P045,S050,115,No
2023-09-02,P003,S049,58,No
2023-04-12,P027,S042,65,No
2023-10-09,P003,S043,85,No
2023-06-04,P080,S023,59,No
2023-03-24,P065,S038,85,No
2023-05-29,P083,S028,42,No
2023-06-24,P015,S001,135,No
2023-12-09,P020,S002,107,No
2023-12-12,P087,S045,147,No
2023-10-02,P031,S043,47,No
2023-06-19,P096,S010,38,No
2023-04-06,P058,S003,142,No
2023-05-23,P047,S038,130,No
2023-08-18,P027,S009,40,No
2023-05-23,P082,S046,142,No
2023-10-13,P033,S050,15,Yes
2023-03-29,P050,S029,33,No
2023-12-03,P078,S016,142,No
2023-11-22,P023,S011,128,No
2023-09-28,P059,S043,148,No
2023-03-23,P046,S010,127,No
2023-12-28,P019,S014,117,No
2023-11-02,P084,S022,137,No
2023-05-07,P027,S028,144,No
2023-02-26,P051,S019,28,No
2023-04-18,P041,S021,114,No
2023-06-02,P007,S034,98,No
2023-01-11,P063,S045,124,No
2023-10-01,P017,S015,26,No
2023-05-19,P087,S001,65,No
2023-12-11,P083,S008,120,No
2023-05-10,P026,S002,25,No
2023-12-18,P025,S020,34,No
2023-11-16,P099,S005,135,No
2023-02-12,P060,S017,68,No
2023-01-10,P004,S048,62,No
2023-08-03,P032,S026,36,No
2023-10-08,P095,S021,13,Yes
2023-07-05,P074,S018,50,No
2023-09-06,P083,S024,142,No
2023-05-13,P043,S050,35,No
2023-09-08,P007,S019,38,No
2023-11-14,P001,S018,39,No
2023-02-10,P021,S007,1,Yes
2023-04-06,P005,S010,60,No
2023-08-21,P070,S020,95,No
2023-06-01,P041,S036,109,No
2023-02-26,P001,S042,70,No
2023-03-31,P001,S039,89,No
2023-12-11,P060,S014,135,No
2023-10-16,P009,S049,14,Yes
2023-08-24,P058,S002,135,No
2023-07-25,P060,S044,137,No
2023-11-19,P011,S013,14,Yes
2023-08-26,P055,S036,110,No
2023-02-18,P039,S035,94,No
2023-04-11,P052,S045,118,No
2023-04-01,P016,S030,59,No
2023-01-17,P079,S004,115,No
2023-11-30,P062,S011,33,No
2023-05-02,P010,S024,63,No
2023-06-18,P090,S015,9,Yes
2023-03-08,P004,S048,94,No
2023-01-17,P015,S015,41,No
2023-03-26,P056,S036,1,Yes
2023-03-28,P006,S003,91,No
2023-10-09,P099,S006,61,No
2023-08-18,P038,S038,10,Yes
2023-12-08,P004,S022,1,Yes
2023-03-02,P020,S002,149,No
2023-04-14,P078,S034,53,No
2023-07-16,P047,S030,44,No
2023-11-16,P092,S034,46,No
2023-03-01,P061,S021,120,No
2023-02-20,P094,S043,48,No
2023-03-18,P009,S011,114,No
2023-01-26,P006,S043,20,No
2023-05-22,P065,S040,77,No
2023-09-26,P043,S025,98,No
2023-01-23,P017,S021,132,No
2023-12-07,P008,S042,133,No
2023-11-04,P011,S042,32,No
2023-05-06,P083,S017,89,No
2023-10-03,P071,S011,28,No
2023-03-07,P056,S010,38,No
2023-03-31,P035,S041,80,No
2023-01-04,P093,S010,33,No
2023-11-30,P004,S011,63,No
2023-02-02,P013,S032,86,No
2023-05-22,P034,S010,73,No
2023-07-19,P030,S028,87,No
2023-03-03,P087,S029,112,No
2023-01-22,P048,S038,1,Yes
2023-04-18,P055,S038,119,No
2023-04-16,P004,S014,98,No
2023-03-02,P048,S039,130,No
2023-06-01,P060,S009,19,Yes
2023-01-03,P078,S018,141,No
2023-12-13,P008,S032,83,No
2023-11-14,P002,S017,15,Yes
2023-09-26,P013,S003,106,No
2023-11-01,P041,S002,50,No
2023-06-01,P068,S050,145,No
2023-10-08,P085,S024,57,No
2023-08-21,P031,S032,7,Yes
2023-05-14,P054,S026,0,Yes
2023-09-09,P080,S023,136,No
2023-10-04,P009,S029,81,No
2023-12-26,P084,S047,146,No
2023-10-15,P042,S029,62,No
2023-02-25,P041,S002,142,No
2023-02-13,P058,S006,2,Yes
2023-06-09,P086,S044,130,No
2023-05-28,P058,S031,18,Yes
2023-12-25,P081,S024,58,No
2023-12-09,P057,S039,41,No
2023-08-06,P016,S041,24,No
2023-11-24,P034,S013,17,Yes
2023-11-27,P036,S028,90,No
2023-09-26,P040,S012,126,No
2023-06-15,P010,S005,29,No
2023-12-29,P100,S002,143,No
2023-04-03,P044,S034,86,No
2023-08-28,P050,S031,9,Yes
2023-09-23,P077,S037,8,Yes
2023-02-15,P015,S010,2,Yes
2023-07-16,P003,S045,121,No
2023-03-11,P079,S018,131,No
2023-11-10,P047,S028,22,No
2023-12-20,P052,S031,75,No
2023-10-24,P094,S036,110,No
2023-06-23,P018,S037,37,No
2023-07-26,P059,S006,35,No
2023-01-27,P053,S027,119,No
2023-08-23,P036,S047,93,No
2023-04-29,P024,S020,91,No
2023-08-13,P075,S010,122,No
2023-11-02,P001,S004,137,No
2023-05-04,P027,S047,107,No
2023-07-01,P011,S043,1,Yes
2023-02-25,P076,S026,46,No
2023-07-01,P098,S019,41,No
2023-06-15,P100,S032,99,No
2023-12-20,P022,S004,12,Yes
2023-02-11,P049,S031,115,No
2023-10-07,P099,S033,73,No
2023-02-02,P036,S025,137,No
2023-01-16,P004,S016,93,No
2023-05-12,P041,S024,99,No
2023-04-24,P001,S048,128,No
2023-01-18,P089,S031,71,No
2023-08-09,P078,S016,86,No
2023-11-26,P025,S031,77,No
2023-05-07,P092,S032,76,No
2023-11-26,P003,S043,30,No
2023-03-22,P033,S033,66,No
2023-08-11,P016,S007,5,Yes
2023-11-19,P097,S019,138,No
2023-08-03,P077,S002,33,No
2023-08-19,P081,S025,91,No
2023-03-14,P080,S007,112,No
2023-12-29,P084,S042,138,No
2023-03-18,P034,S017,44,No
2023-07-26,P097,S010,73,No
2023-02-15,P048,S047,61,No
2023-12-24,P044,S016,41,No
2023-06-28,P037,S050,42,No
2023-06-04,P053,S046,77,No
2023-07-01,P022,S050,30,No
2023-11-19,P092,S048,23,No
2023-05-13,P080,S033,89,No
2023-05-30,P040,S018,119,No
2023-01-25,P097,S040,134,No
2023-04-07,P037,S036,114,No
2023-01-13,P073,S004,127,No
2023-12-27,P020,S009,82,No
2023-02-04,P012,S038,44,No
2023-06-15,P071,S031,5,Yes
2023-02-08,P018,S006,116,No
2023-01-19,P062,S028,17,Yes
2023-08-19,P079,S042,48,No
2023-07-28,P036,S009,9,Yes
2023-08-20,P008,S027,128,No
2023-11-16,P006,S023,76,No
2023-02-04,P023,S002,15,Yes
2023-11-24,P082,S007,127,No
2023-08-22,P022,S039,122,No
2023-01-06,P096,S036,78,No
2023-07-12,P099,S044,53,No
2023-09-25,P015,S045,36,No
2023-06-29,P042,S022,78,No
2023-09-17,P009,S042,19,Yes
2023-04-09,P038,S035,146,No
2023-06-05,P045,S040,15,Yes
2023-03-03,P010,S005,120,No
2023-01-15,P025,S034,8,Yes
2023-07-10,P031,S042,83,No
2023-03-15,P049,S031,141,No
2023-12-20,P010,S035,45,No
2023-08-08,P094,S043,135,No
2023-03-27,P088,S039,79,No
2023-11-17,P052,S021,143,No
2023-10-12,P036,S039,127,No
2023-06-13,P050,S001,108,No
2023-04-30,P077,S029,2,Yes
2023-10-19,P064,S010,111,No
2023-01-29,P008,S049,79,No
2023-06-22,P014,S048,67,No
2023-02-08,P062,S020,110,No
2023-02-25,P027,S031,101,No
2023-05-29,P001,S031,42,No
2023-11-28,P095,S042,128,No
2023-04-13,P005,S012,143,No
2023-09-21,P062,S018,55,No
2023-06-19,P073,S047,11,Yes
2023-11-08,P042,S021,16,Yes
2023-01-09,P083,S042,120,No
2023-05-10,P038,S022,72,No
2023-11-19,P088,S034,132,No
2023-10-14,P076,S031,113,No
2023-10-21,P048,S009,31,No
2023-10-14,P048,S001,4,Yes
2023-08-15,P092,S003,108,No
2023-09-20,P054,S013,81,No
2023-03-16,P018,S001,43,No
2023-08-20,P036,S048,128,No
2023-08-29,P048,S045,46,No
2023-12-31,P005,S041,69,No
2023-07-29,P004,S040,51,No
2023-01-06,P012,S044,74,No
2023-12-05,P018,S037,121,No
2023-05-01,P097,S007,131,No
2023-04-19,P068,S042,1,Yes
2023-06-02,P017,S038,77,No
2023-09-26,P028,S019,51,No
2023-10-02,P041,S032,22,No
2023-11-05,P047,S007,118,No
2023-09-27,P040,S016,44,No
2023-09-11,P071,S003,38,No
2023-03-29,P029,S002,110,No
2023-10-27,P051,S034,104,No
2023-02-03,P021,S027,3,Yes
2023-09-04,P028,S005,89,No
2023-09-08,P010,S016,68,No
2023-10-12,P053,S004,67,No
2023-10-13,P095,S029,38,No
2023-03-30,P023,S011,61,No
2023-08-03,P051,S047,24,No
2023-09-21,P016,S002,131,No
2023-01-26,P099,S034,61,No
2023-06-16,P055,S010,87,No
2023-07-30,P079,S004,36,No
2023-07-08,P003,S031,31,No
2023-09-24,P033,S047,43,No
2023-05-09,P006,S041,82,No
2023-07-20,P070,S039,124,No
2023-03-05,P051,S031,39,No
2023-08-25,P035,S035,107,No
2023-01-23,P038,S033,119,No
2023-05-29,P002,S013,64,No
2023-04-01,P006,S032,134,No
2023-09-15,P075,S024,55,No
2023-05-05,P080,S005,61,No
2023-05-23,P066,S047,11,Yes
2023-11-18,P004,S030,23,No
2023-11-08,P040,S031,15,Yes
2023-09-03,P009,S032,136,No
2023-07-03,P074,S006,48,No
2023-05-20,P047,S042,63,No
2023-05-25,P044,S041,108,No
2023-08-04,P085,S001,108,No
2023-03-16,P013,S028,90,No
2023-03-22,P090,S013,51,No
2023-10-18,P028,S001,0,Yes
2023-03-31,P020,S036,130,No
2023-06-01,P002,S036,114,No
2023-11-15,P009,S046,28,No
2023-05-18,P056,S005,76,No
2023-09-14,P045,S043,54,No
2023-09-15,P062,S011,142,No
2023-11-18,P049,S023,72,No
2023-10-26,P004,S019,36,No
2023-09-05,P035,S042,9,Yes
2023-01-26,P072,S004,132,No
2023-05-22,P068,S020,104,No
2023-02-07,P006,S025,119,No
2023-04-20,P070,S037,47,No
2023-07-23,P028,S043,102,No
2023-07-01,P058,S042,76,No
2023-04-25,P044,S014,32,No
2023-06-10,P067,S032,7,Yes
2023-12-31,P031,S033,122,No
2023-04-12,P014,S012,135,No
2023-02-07,P086,S005,73,No
2023-03-01,P051,S015,80,No
2023-06-26,P080,S005,15,Yes
2023-01-04,P094,S038,4,Yes
2023-12-09,P013,S017,62,No
2023-07-02,P093,S031,128,No
2023-11-09,P024,S015,57,No
2023-05-01,P089,S011,88,No
2023-09-23,P089,S003,141,No
2023-11-14,P040,S017,2,Yes
2023-10-25,P025,S041,130,No
2023-08-15,P041,S007,44,No
2023-04-25,P020,S025,14,Yes
2023-06-28,P037,S037,143,No
2023-03-13,P004,S008,102,No
2023-10-01,P033,S032,79,No
2023-06-07,P061,S030,80,No
2023-02-12,P077,S043,62,No
2023-03-16,P098,S033,54,No
2023-09-26,P014,S008,131,No
2023-02-16,P037,S050,20,No
2023-07-19,P086,S025,71,No
2023-04-02,P088,S016,11,Yes
2023-04-20,P047,S016,149,No
2023-05-01,P003,S020,52,No
2023-06-04,P085,S047,84,No
2023-04-30,P042,S018,33,No
2023-08-06,P022,S003,48,No
2023-03-09,P045,S016,125,No
2023-05-29,P003,S049,127,No
2023-06-25,P005,S043,57,No
2023-09-05,P029,S020,123,No
2023-04-29,P068,S019,86,No
2023-03-08,P093,S030,143,No
2023-09-03,P036,S050,145,No
2023-07-23,P024,S024,6,Yes
2023-08-19,P049,S036,28,No
2023-01-30,P038,S048,64,No
2023-06-19,P016,S034,71,No
2023-06-26,P008,S042,28,No
2023-01-19,P074,S020,18,Yes
2023-06-12,P027,S038,147,No
2023-06-19,P072,S032,33,No
2023-08-12,P062,S007,39,No
2023-05-06,P005,S039,50,No
2023-01-17,P002,S014,0,Yes
2023-03-30,P044,S012,101,No
2023-08-26,P100,S010,33,No
2023-06-08,P094,S045,142,No
2023-03-26,P028,S049,37,No
2023-11-24,P086,S038,114,No
2023-12-07,P048,S036,42,No
2023-09-07,P009,S045,92,No
2023-04-06,P018,S006,147,No
2023-01-02,P099,S035,18,Yes
2023-09-21,P035,S044,43,No
2023-04-14,P068,S022,118,No
2023-12-10,P090,S014,135,No
2023-09-30,P089,S029,13,Yes
2023-09-22,P053,S013,105,No
2023-02-05,P063,S046,74,No
2023-02-16,P074,S047,43,No
2023-12-11,P021,S009,17,Yes
2023-07-25,P056,S012,15,Yes
2023-10-12,P021,S023,109,No
2023-09-02,P085,S028,32,No
2023-05-11,P088,S026,90,No
2023-11-25,P028,S007,83,No
2023-06-19,P029,S015,140,No
2023-11-19,P054,S050,147,No
2023-05-14,P032,S048,144,No
2023-04-28,P086,S034,69,No
2023-06-03,P046,S011,51,No
2023-12-23,P004,S002,146,No
2023-12-26,P064,S043,28,No
2023-10-27,P007,S041,98,No
2023-09-06,P023,S017,40,No
2023-01-15,P029,S005,136,No
2023-07-07,P078,S018,31,No
2023-07-06,P086,S040,7,Yes
2023-08-11,P071,S024,107,No
2023-03-22,P006,S043,84,No
2023-04-20,P064,S045,93,No
2023-07-16,P055,S029,142,No
2023-06-07,P045,S029,148,No
2023-02-01,P083,S017,58,No
2023-11-21,P084,S008,135,No
2023-06-07,P007,S047,132,No
2023-03-31,P093,S041,69,No
2023-02-12,P037,S026,24,No
2023-12-18,P071,S019,80,No
2023-02-08,P046,S030,130,No
2023-04-09,P096,S030,140,No
2023-05-03,P081,S043,49,No
2023-08-09,P053,S046,116,No
2023-08-22,P056,S006,3,Yes
2023-01-31,P086,S014,1,Yes
2023-09-15,P079,S046,76,No
2023-12-07,P054,S030,123,No
2023-05-13,P010,S011,22,No
2023-06-22,P001,S046,136,No
2023-03-26,P024,S010,76,No
2023-12-29,P086,S030,89,No
2023-07-23,P099,S033,122,No
2023-11-22,P032,S008,136,No
2023-03-12,P038,S004,1,Yes
2023-07-28,P084,S007,100,No
2023-12-01,P087,S050,139,No
2023-12-10,P055,S005,106,No
2023-12-07,P029,S036,116,No
2023-03-20,P064,S020,26,No
2023-12-08,P094,S013,15,Yes
2023-04-04,P074,S050,10,Yes
2023-01-15,P008,S002,55,No
2023-04-06,P089,S021,92,No
2023-04-20,P066,S047,117,No
2023-07-24,P047,S050,78,No
2023-06-22,P086,S003,94,No
2023-01-28,P097,S016,29,No
2023-04-22,P046,S009,70,No
2023-11-04,P072,S023,52,No
2023-02-06,P047,S014,110,No
2023-01-27,P075,S020,16,Yes
2023-01-11,P061,S012,46,No
2023-06-05,P080,S018,10,Yes
2023-08-22,P030,S048,67,No
2023-12-07,P095,S002,123,No
2023-07-04,P022,S001,16,Yes
2023-12-05,P011,S018,117,No
2023-03-29,P094,S024,41,No
2023-10-23,P057,S004,59,No
2023-05-01,P050,S024,30,No
2023-12-29,P054,S008,108,No
2023-07-04,P092,S039,86,No
2023-02-18,P017,S014,74,No
2023-12-09,P035,S043,150,No
2023-10-19,P044,S004,15,Yes
2023-03-11,P035,S004,73,No
2023-08-29,P077,S005,66,No
2023-02-14,P060,S041,134,No
2023-06-27,P051,S043,31,No
2023-07-30,P047,S043,36,No
2023-12-01,P070,S045,19,Yes
2023-07-14,P086,S050,110,No
2023-05-06,P100,S016,24,No
2023-04-27,P045,S034,70,No
2023-06-12,P015,S001,2,Yes
2023-06-07,P046,S034,43,No
2023-12-04,P087,S024,134,No
2023-04-01,P021,S040,117,No
2023-03-08,P012,S031,97,No
2023-02-24,P023,S034,112,No
2023-08-27,P080,S007,89,No
2023-10-08,P082,S014,102,No
2023-02-28,P014,S010,5,Yes
2023-04-24,P060,S048,90,No
2023-07-11,P074,S040,107,No
2023-07-17,P033,S043,37,No
2023-12-29,P092,S038,104,No
2023-09-30,P089,S001,11,Yes
2023-06-02,P093,S024,58,No
2023-12-14,P010,S001,57,No
2023-01-05,P087,S025,18,Yes
2023-12-27,P059,S047,9,Yes
2023-01-23,P083,S009,86,No
2023-10-13,P055,S012,33,No
2023-02-05,P076,S005,6,Yes
2023-01-23,P018,S013,24,No
2023-11-10,P007,S039,35,No
2023-08-18,P064,S034,93,No
2023-06-11,P090,S045,115,No
2023-12-06,P084,S034,80,No
2023-09-14,P083,S021,109,No
2023-12-21,P100,S013,74,No
2023-08-13,P097,S041,150,No
2023-06-05,P074,S014,134,No
2023-02-10,P092,S036,124,No
2023-09-29,P060,S037,131,No
2023-05-28,P038,S027,79,No
2023-09-17,P091,S046,105,No
2023-09-01,P051,S012,149,No
2023-08-24,P063,S009,74,No
2023-01-25,P098,S044,58,No
2023-04-15,P100,S026,57,No
2023-09-16,P085,S008,123,No
2023-10-05,P044,S033,110,No
2023-01-02,P020,S024,13,Yes
2023-10-08,P067,S020,21,No
2023-02-27,P049,S001,15,Yes
2023-03-11,P091,S022,135,No
2023-01-25,P080,S039,55,No
2023-02-05,P045,S047,97,No
2023-10-04,P031,S018,64,No
