Date,Product ID,Store ID,Customer ID,Quantity,Unit Price,Discount,Revenue,Channel
2023-07-16,P003,S003,C0079,6,234.42,0.0,1406.52,Wholesale
2023-10-15,P010,S022,C0050,1,219.53,0.0,219.53,Online
2023-07-04,P092,S016,C0058,3,146.43,0.15,373.4,Online
2023-03-18,P036,S024,C0100,4,198.2,0.05,753.16,Wholesale
2023-09-10,P081,S042,C0031,3,50.22,0.0,150.66,Online
2023-02-13,P069,S024,C0095,6,332.75,0.1,1796.85,Wholesale
2023-10-11,P029,S031,C0046,4,459.63,0.0,1838.52,Online
2023-02-04,P023,S024,C0002,2,299.67,0.05,569.37,Wholesale
2023-03-19,P072,S015,C0045,5,392.16,0.05,1862.76,In-Store
2023-06-29,P094,S002,C0098,3,493.59,0.0,1480.77,Wholesale
2023-04-17,P032,S024,C0051,5,57.3,0.15,243.53,In-Store
2023-03-21,P035,S033,C0027,2,239.37,0.0,478.74,Online
2023-03-15,P073,S016,C0055,5,442.13,0.1,1989.59,Online
2023-01-03,P063,S002,C0042,2,42.53,0.05,80.81,In-Store
2023-09-18,P087,S002,C0047,4,72.0,0.15,244.8,Online
2023-04-09,P078,S005,C0090,2,294.14,0.0,588.28,Wholesale
2023-06-16,P073,S007,C0039,3,373.76,0.05,1065.22,In-Store
2023-10-01,P052,S029,C0023,7,153.98,0.0,1077.86,Wholesale
2023-02-21,P064,S012,C0008,3,160.67,0.0,482.01,In-Store
2023-05-22,P086,S014,C0024,4,259.56,0.05,986.33,Online
2023-11-16,P024,S006,C0051,6,43.5,0.05,247.95,In-Store
2023-02-13,P085,S037,C0056,5,216.75,0.0,1083.75,Wholesale
2023-07-18,P083,S030,C0006,2,355.14,0.0,710.28,Wholesale
2023-05-03,P100,S022,C0010,6,182.49,0.0,1094.94,In-Store
2023-05-15,P023,S019,C0006,7,38.18,0.0,267.26,In-Store
2023-03-15,P028,S013,C0081,8,435.14,0.1,3133.01,Wholesale
2023-06-06,P063,S010,C0087,3,492.33,0.0,1476.99,In-Store
2023-06-12,P026,S015,C0011,8,35.32,0.0,282.56,Online
2023-02-27,P009,S035,C0092,5,67.06,0.0,335.3,In-Store
2023-01-25,P024,S007,C0010,4,56.03,0.15,190.5,Wholesale
2023-02-05,P075,S031,C0070,6,407.08,0.05,2320.36,Wholesale
2023-05-22,P026,S014,C0021,4,337.12,0.1,1213.63,Online
2023-12-21,P057,S036,C0035,3,300.84,0.15,767.14,Wholesale
2023-03-15,P057,S036,C0055,4,158.21,0.1,569.56,Online
2023-02-09,P009,S023,C0080,2,40.29,0.0,80.58,Wholesale
2023-02-18,P022,S047,C0034,4,96.95,0.05,368.41,Online
2023-06-26,P056,S044,C0014,2,258.55,0.0,517.1,Online
2023-06-19,P095,S049,C0100,3,322.35,0.1,870.35,Wholesale
2023-12-18,P054,S029,C0074,5,381.79,0.0,1908.95,Online
2023-11-20,P077,S024,C0071,4,161.27,0.15,548.32,Online
2023-10-05,P029,S033,C0062,3,76.66,0.0,229.98,Wholesale
2023-01-26,P059,S030,C0081,2,174.39,0.0,348.78,Online
2023-08-07,P032,S026,C0083,4,479.52,0.0,1918.08,Wholesale
2023-04-07,P043,S009,C0011,1,162.09,0.1,145.88,Online
2023-08-10,P079,S036,C0086,6,241.0,0.1,1301.4,In-Store
2023-11-28,P073,S007,C0089,3,240.05,0.1,648.14,In-Store
2023-11-03,P084,S018,C0087,5,281.73,0.05,1338.22,Online
2023-09-14,P053,S039,C0054,3,79.54,0.15,202.83,Online
2023-04-11,P066,S045,C0089,7,57.03,0.0,399.21,In-Store
2023-01-28,P074,S031,C0048,3,470.36,0.05,1340.53,Online
2023-06-25,P090,S009,C0077,7,49.5,0.1,311.85,Wholesale
2023-07-28,P027,S006,C0066,4,200.14,0.0,800.56,In-Store
2023-05-11,P093,S045,C0003,5,293.9,0.0,1469.5,Wholesale
2023-01-17,P045,S022,C0088,6,437.67,0.15,2232.12,Wholesale
2023-05-31,P093,S030,C0092,4,461.95,0.05,1755.41,Wholesale
2023-09-03,P038,S035,C0035,2,220.29,0.05,418.55,Wholesale
2023-08-30,P050,S043,C0049,5,395.87,0.0,1979.35,Wholesale
2023-09-24,P063,S015,C0094,2,75.98,0.0,151.96,Wholesale
2023-02-23,P038,S008,C0010,4,120.59,0.0,482.36,Wholesale
2023-02-09,P007,S044,C0078,4,309.55,0.1,1114.38,Online
2023-07-26,P063,S041,C0041,2,367.62,0.0,735.24,In-Store
2023-07-30,P067,S004,C0073,6,48.29,0.15,246.28,Wholesale
2023-02-21,P099,S014,C0085,4,307.4,0.1,1106.64,Online
2023-11-04,P070,S029,C0095,3,33.18,0.05,94.56,Wholesale
2023-12-20,P033,S035,C0086,6,67.33,0.0,403.98,Online
2023-05-19,P088,S015,C0077,2,489.84,0.1,881.71,Wholesale
2023-06-30,P079,S029,C0001,5,30.99,0.05,147.2,In-Store
2023-08-25,P097,S036,C0053,3,309.37,0.0,928.11,Wholesale
2023-05-14,P016,S044,C0011,1,61.28,0.15,52.09,Online
2023-07-10,P093,S011,C0043,3,143.56,0.1,387.61,In-Store
2023-06-01,P007,S026,C0036,4,205.56,0.0,822.24,Wholesale
2023-06-10,P055,S013,C0099,2,437.72,0.0,875.44,In-Store
2023-02-24,P074,S039,C0039,3,392.94,0.0,1178.82,In-Store
2023-08-13,P042,S022,C0001,4,104.5,0.15,355.3,Wholesale
2023-12-08,P096,S010,C0037,5,409.69,0.0,2048.45,Online
2023-11-13,P045,S021,C0063,7,284.91,0.1,1794.93,Online
2023-03-12,P038,S044,C0011,3,284.45,0.05,810.68,Wholesale
2023-06-29,P055,S004,C0062,3,198.4,0.15,505.92,In-Store
2023-05-01,P034,S001,C0084,2,207.4,0.0,414.8,In-Store
2023-08-15,P080,S001,C0026,1,367.94,0.0,367.94,Online
2023-10-29,P085,S034,C0023,5,184.94,0.15,786.0,Online
2023-06-15,P033,S014,C0029,4,311.05,0.0,1244.2,Online
2023-02-02,P044,S044,C0087,4,220.56,0.0,882.24,Wholesale
2023-11-08,P057,S033,C0016,6,134.56,0.0,807.36,Wholesale
2023-12-25,P050,S037,C0002,3,255.78,0.15,652.24,Online
2023-12-06,P040,S001,C0099,3,450.89,0.0,1352.67,Wholesale
2023-02-10,P073,S005,C0031,4,42.25,0.0,169.0,Online
2023-02-28,P051,S029,C0002,3,124.12,0.15,316.51,Online
2023-03-31,P079,S029,C0045,4,55.42,0.0,221.68,Online
2023-09-14,P047,S029,C0008,4,376.86,0.1,1356.7,Online
2023-11-11,P006,S007,C0015,3,203.49,0.0,610.47,In-Store
2023-07-07,P091,S043,C0004,5,62.51,0.05,296.92,Wholesale
2023-09-08,P007,S009,C0035,5,335.89,0.0,1679.45,In-Store
2023-11-12,P006,S002,C0044,5,152.25,0.0,761.25,Wholesale
2023-01-26,P038,S026,C0060,3,384.66,0.15,980.88,Wholesale
2023-07-07,P050,S016,C0077,4,137.87,0.1,496.33,Wholesale
2023-07-18,P085,S031,C0018,5,494.21,0.0,2471.05,In-Store
2023-05-08,P019,S015,C0053,4,333.79,0.0,1335.16,Wholesale
2023-03-04,P089,S038,C0078,5,231.23,0.1,1040.53,Online
2023-11-22,P084,S033,C0029,4,119.41,0.05,453.76,Online
2023-11-24,P090,S015,C0033,1,490.71,0.1,441.64,Online
2023-07-03,P003,S036,C0026,4,53.82,0.05,204.52,Wholesale
2023-04-14,P040,S035,C0015,4,442.68,0.15,1505.11,In-Store
2023-06-26,P007,S020,C0003,2,361.34,0.0,722.68,In-Store
2023-07-27,P037,S042,C0066,5,485.32,0.0,2426.6,Online
2023-07-29,P021,S002,C0052,6,20.84,0.15,106.28,In-Store
2023-07-18,P014,S043,C0092,3,152.03,0.1,410.48,In-Store
2023-07-13,P058,S034,C0024,3,129.34,0.15,329.82,In-Store
2023-10-22,P095,S005,C0007,8,412.38,0.0,3299.04,In-Store
2023-10-04,P054,S043,C0012,9,74.56,0.0,671.04,Wholesale
2023-12-26,P085,S015,C0071,5,284.39,0.0,1421.95,In-Store
2023-05-14,P032,S045,C0013,1,30.95,0.0,30.95,Wholesale
2023-04-12,P070,S045,C0030,4,450.27,0.0,1801.08,In-Store
2023-07-06,P068,S036,C0058,3,362.63,0.0,1087.89,Wholesale
2023-10-15,P091,S006,C0035,2,202.97,0.0,405.94,Wholesale
2023-07-07,P048,S028,C0085,5,35.19,0.05,167.15,In-Store
2023-02-03,P071,S010,C0082,4,347.09,0.1,1249.52,Online
2023-07-13,P096,S005,C0030,4,254.34,0.0,1017.36,In-Store
2023-01-16,P028,S042,C0063,4,155.01,0.0,620.04,Online
2023-12-13,P081,S046,C0014,4,425.33,0.0,1701.32,Wholesale
2023-12-10,P085,S018,C0064,4,149.52,0.0,598.08,Wholesale
2023-01-04,P057,S035,C0089,4,38.84,0.0,155.36,In-Store
2023-10-11,P090,S032,C0096,2,42.59,0.0,85.18,In-Store
2023-02-16,P028,S016,C0060,5,37.88,0.0,189.4,In-Store
2023-03-18,P050,S013,C0097,7,284.16,0.0,1989.12,In-Store
2023-07-17,P100,S015,C0091,6,48.72,0.0,292.32,Wholesale
2023-10-05,P043,S003,C0005,6,411.53,0.0,2469.18,In-Store
2023-06-15,P076,S021,C0091,4,427.43,0.15,1453.26,In-Store
2023-06-26,P093,S025,C0019,4,178.35,0.0,713.4,In-Store
2023-08-19,P074,S013,C0009,8,128.75,0.15,875.5,Online
2023-12-14,P039,S003,C0091,2,482.57,0.1,868.63,Online
2023-09-10,P052,S036,C0098,3,339.05,0.05,966.29,Wholesale
2023-05-01,P089,S008,C0096,4,53.09,0.05,201.74,In-Store
2023-01-20,P023,S047,C0007,9,237.97,0.15,1820.47,Online
2023-04-13,P060,S024,C0033,6,299.31,0.0,1795.86,Wholesale
2023-11-12,P093,S048,C0049,4,421.16,0.0,1684.64,In-Store
2023-09-21,P074,S047,C0010,2,162.76,0.05,309.24,Wholesale
2023-10-27,P043,S004,C0085,2,296.71,0.05,563.75,Wholesale
2023-07-22,P095,S015,C0016,4,322.53,0.15,1096.6,In-Store
2023-06-19,P019,S016,C0072,5,111.98,0.0,559.9,Online
2023-02-27,P041,S016,C0004,6,77.21,0.0,463.26,In-Store
2023-12-21,P038,S045,C0079,1,146.93,0.0,146.93,Wholesale
2023-10-02,P010,S008,C0061,3,477.67,0.05,1361.36,Wholesale
2023-06-23,P050,S010,C0015,14,182.72,0.0,2558.08,Wholesale
2023-11-05,P096,S019,C0080,2,346.27,0.05,657.91,Online
2023-05-29,P043,S018,C0045,6,154.92,0.1,836.57,Online
2023-02-27,P098,S031,C0043,7,30.29,0.0,212.03,In-Store
2023-02-12,P048,S019,C0018,3,386.67,0.1,1044.01,Online
2023-01-29,P029,S020,C0008,4,196.9,0.05,748.22,Online
2023-03-08,P006,S008,C0050,7,226.69,0.0,1586.83,Online
2023-01-02,P055,S038,C0073,2,99.94,0.1,179.89,Online
2023-08-08,P036,S024,C0097,3,381.72,0.0,1145.16,Online
2023-07-17,P043,S016,C0073,3,456.96,0.1,1233.79,Wholesale
2023-11-02,P006,S006,C0074,7,141.28,0.0,988.96,In-Store
2023-10-10,P035,S028,C0071,6,329.28,0.0,1975.68,In-Store
2023-09-03,P016,S033,C0028,2,470.47,0.0,940.94,Online
2023-08-14,P069,S032,C0017,6,113.35,0.0,680.1,Wholesale
2023-12-29,P097,S024,C0022,5,368.22,0.15,1564.94,Online
2023-01-06,P082,S016,C0070,3,471.55,0.0,1414.65,Wholesale
2023-08-22,P083,S033,C0056,4,416.11,0.15,1414.77,In-Store
2023-06-25,P036,S009,C0099,4,284.76,0.05,1082.09,In-Store
2023-07-23,P013,S033,C0085,4,60.01,0.05,228.04,In-Store
2023-12-20,P089,S021,C0052,2,241.32,0.0,482.64,Online
2023-06-12,P036,S015,C0055,3,107.44,0.0,322.32,Online
2023-07-25,P032,S004,C0034,3,106.57,0.05,303.72,Wholesale
2023-10-13,P066,S022,C0049,5,270.52,0.05,1284.97,In-Store
2023-10-13,P057,S037,C0011,1,392.04,0.1,352.84,Online
2023-08-09,P019,S038,C0100,4,231.39,0.15,786.73,Online
2023-10-27,P096,S018,C0076,5,20.82,0.0,104.1,Wholesale
2023-08-22,P060,S034,C0040,3,62.94,0.0,188.82,Online
2023-01-20,P015,S041,C0072,3,60.36,0.0,181.08,Online
2023-04-27,P011,S041,C0070,3,442.57,0.1,1194.94,Wholesale
2023-08-07,P040,S002,C0005,2,92.36,0.0,184.72,In-Store
2023-08-13,P044,S026,C0079,6,412.31,0.0,2473.86,Wholesale
2023-04-09,P065,S009,C0031,3,360.22,0.15,918.56,Online
2023-03-03,P088,S017,C0053,5,165.48,0.05,786.03,In-Store
2023-02-14,P026,S005,C0055,2,139.3,0.15,236.81,Online
2023-06-01,P004,S009,C0064,3,55.73,0.05,158.83,Wholesale
2023-11-01,P021,S037,C0042,5,370.52,0.0,1852.6,Wholesale
2023-04-04,P050,S032,C0016,2,477.23,0.05,906.74,In-Store
2023-12-08,P020,S045,C0094,3,163.6,0.0,490.8,In-Store
2023-12-05,P073,S033,C0027,4,470.96,0.1,1695.46,In-Store
2023-09-19,P024,S029,C0075,3,191.94,0.0,575.82,Online
2023-03-19,P018,S029,C0020,4,88.65,0.0,354.6,Wholesale
2023-05-29,P071,S025,C0054,3,189.74,0.0,569.22,Online
2023-06-07,P055,S018,C0053,4,384.1,0.15,1305.94,In-Store
2023-11-26,P085,S017,C0035,4,414.27,0.1,1491.37,Online
2023-09-15,P078,S018,C0069,4,168.58,0.0,674.32,Wholesale
2023-05-30,P092,S041,C0084,5,177.96,0.0,889.8,In-Store
2023-04-08,P011,S028,C0046,5,473.66,0.05,2249.89,Wholesale
2023-07-06,P060,S050,C0007,2,124.07,0.15,210.92,Wholesale
2023-10-31,P055,S043,C0095,4,90.12,0.15,306.41,In-Store
2023-03-18,P056,S008,C0058,8,195.31,0.0,1562.48,Online
2023-09-22,P025,S002,C0037,6,356.87,0.1,1927.1,Online
2023-10-05,P017,S025,C0080,2,167.94,0.0,335.88,Wholesale
2023-03-20,P068,S008,C0091,2,346.11,0.0,692.22,Online
2023-05-14,P065,S018,C0081,4,243.65,0.0,974.6,Online
2023-02-26,P031,S037,C0039,5,320.46,0.0,1602.3,Online
2023-07-25,P034,S009,C0004,1,87.92,0.0,87.92,In-Store
2023-06-10,P070,S018,C0093,4,405.0,0.0,1620.0,Wholesale
2023-04-29,P080,S039,C0059,6,106.75,0.0,640.5,In-Store
2023-02-09,P049,S009,C0032,5,411.58,0.0,2057.9,Online
2023-09-17,P081,S019,C0068,6,358.36,0.15,1827.64,Online
2023-07-15,P022,S035,C0049,2,282.21,0.0,564.42,Online
2023-10-11,P001,S022,C0080,3,105.55,0.05,300.82,Online
2023-01-03,P003,S042,C0035,3,347.96,0.1,939.49,Online
2023-10-26,P004,S004,C0067,8,301.3,0.15,2048.84,In-Store
2023-05-29,P065,S040,C0086,2,38.48,0.0,76.96,Online
2023-03-04,P005,S003,C0030,5,471.09,0.0,2355.45,Online
2023-06-18,P042,S017,C0087,3,42.76,0.0,128.28,In-Store
2023-01-18,P026,S038,C0087,3,327.7,0.15,835.63,Online
2023-08-03,P094,S043,C0060,4,465.69,0.0,1862.76,Online
2023-01-02,P021,S028,C0060,5,376.24,0.0,1881.2,Wholesale
2023-12-03,P070,S011,C0057,4,104.73,0.0,418.92,Online
2023-09-16,P030,S018,C0040,5,350.21,0.05,1663.5,In-Store
2023-06-03,P060,S013,C0087,2,172.66,0.15,293.52,Wholesale
2023-06-11,P099,S032,C0100,2,463.24,0.15,787.51,Wholesale
2023-05-25,P049,S027,C0023,5,62.95,0.0,314.75,Online
2023-04-11,P033,S020,C0009,4,458.49,0.0,1833.96,Online
2023-01-13,P076,S022,C0040,1,364.56,0.0,364.56,Wholesale
2023-09-12,P040,S031,C0015,2,246.17,0.0,492.34,Wholesale
2023-06-15,P097,S043,C0031,3,408.85,0.05,1165.22,Online
2023-03-13,P068,S017,C0069,3,102.58,0.0,307.74,Wholesale
2023-01-18,P046,S039,C0093,3,487.99,0.1,1317.57,Wholesale
2023-02-26,P057,S049,C0096,5,293.24,0.0,1466.2,Online
2023-09-19,P069,S026,C0090,5,158.39,0.0,791.95,In-Store
2023-05-26,P006,S003,C0021,5,85.15,0.0,425.75,In-Store
2023-08-15,P070,S016,C0031,2,263.39,0.15,447.76,In-Store
2023-06-20,P092,S015,C0040,2,293.8,0.1,528.84,In-Store
2023-12-12,P013,S011,C0013,4,434.37,0.15,1476.86,In-Store
2023-05-06,P100,S020,C0064,5,457.14,0.0,2285.7,Online
2023-02-27,P008,S045,C0003,2,170.06,0.05,323.11,In-Store
2023-10-03,P043,S041,C0095,2,487.64,0.0,975.28,In-Store
2023-02-08,P085,S034,C0006,3,42.34,0.15,107.97,In-Store
2023-07-17,P011,S039,C0029,4,26.11,0.0,104.44,Online
2023-06-21,P029,S038,C0046,4,92.78,0.05,352.56,Wholesale
2023-12-08,P042,S025,C0053,3,319.2,0.1,861.84,Wholesale
2023-10-14,P080,S029,C0002,2,37.43,0.15,63.63,In-Store
2023-09-18,P034,S026,C0059,4,471.6,0.15,1603.44,Wholesale
2023-01-09,P020,S050,C0030,1,48.33,0.0,48.33,Wholesale
2023-10-06,P013,S009,C0089,3,102.89,0.0,308.67,In-Store
2023-02-11,P049,S045,C0059,8,325.61,0.0,2604.88,Wholesale
2023-01-29,P015,S022,C0020,4,100.8,0.05,383.04,In-Store
2023-11-04,P023,S038,C0017,8,28.8,0.0,230.4,Online
2023-06-09,P044,S008,C0027,3,358.68,0.0,1076.04,In-Store
2023-10-06,P042,S024,C0071,1,77.29,0.1,69.56,Online
2023-05-07,P073,S037,C0013,4,294.97,0.0,1179.88,Wholesale
2023-07-31,P058,S004,C0024,5,450.82,0.05,2141.39,In-Store
2023-07-30,P064,S006,C0006,4,407.04,0.1,1465.34,Online
2023-08-27,P079,S027,C0016,7,298.38,0.0,2088.66,Wholesale
2023-04-02,P096,S018,C0051,3,274.73,0.1,741.77,In-Store
2023-03-18,P021,S013,C0046,1,216.92,0.0,216.92,Online
2023-04-23,P019,S021,C0017,6,275.98,0.0,1655.88,Wholesale
2023-10-06,P073,S024,C0072,2,103.2,0.1,185.76,In-Store
2023-05-13,P041,S018,C0015,4,66.3,0.1,238.68,In-Store
2023-11-25,P027,S043,C0064,2,481.08,0.0,962.16,Wholesale
2023-10-13,P083,S015,C0073,5,268.11,0.0,1340.55,Wholesale
2023-11-28,P091,S010,C0091,2,101.82,0.0,203.64,Wholesale
2023-06-27,P026,S029,C0040,2,298.2,0.0,596.4,In-Store
2023-12-04,P048,S042,C0014,7,53.83,0.05,357.97,Online
2023-05-02,P064,S028,C0046,7,380.55,0.1,2397.47,In-Store
2023-10-13,P075,S009,C0026,9,461.81,0.05,3948.48,Online
2023-02-26,P098,S045,C0048,3,265.72,0.0,797.16,Online
2023-10-13,P088,S001,C0060,5,404.91,0.0,2024.55,Online
2023-02-25,P032,S030,C0001,7,376.59,0.1,2372.52,Online
2023-12-24,P053,S050,C0086,2,460.32,0.0,920.64,Wholesale
2023-10-17,P053,S002,C0046,6,225.05,0.05,1282.79,Online
2023-05-24,P043,S035,C0032,3,427.47,0.0,1282.41,Online
2023-03-19,P080,S002,C0062,4,111.39,0.0,445.56,Online
2023-12-02,P092,S030,C0052,4,149.4,0.0,597.6,In-Store
2023-01-31,P068,S029,C0042,2,378.74,0.0,757.48,Wholesale
2023-01-13,P001,S038,C0002,6,399.9,0.0,2399.4,Online
2023-10-13,P090,S038,C0005,1,490.29,0.0,490.29,Wholesale
2023-07-10,P015,S010,C0011,4,397.87,0.0,1591.48,Wholesale
2023-08-08,P027,S014,C0029,4,160.43,0.1,577.55,Online
2023-10-23,P097,S011,C0020,8,350.09,0.1,2520.65,Wholesale
2023-01-20,P087,S044,C0018,9,169.27,0.15,1294.92,In-Store
2023-03-17,P041,S009,C0081,1,254.53,0.1,229.08,Online
2023-06-15,P092,S033,C0086,5,74.1,0.05,351.97,Online
2023-04-08,P087,S028,C0094,3,89.91,0.1,242.76,In-Store
2023-05-17,P064,S041,C0023,4,233.69,0.0,934.76,Wholesale
2023-12-14,P089,S048,C0057,4,432.37,0.0,1729.48,Wholesale
2023-10-03,P033,S025,C0004,5,328.92,0.1,1480.14,Online
2023-09-30,P063,S036,C0063,4,276.52,0.0,1106.08,Online
2023-06-22,P048,S024,C0040,6,240.02,0.0,1440.12,Online
2023-12-16,P034,S007,C0012,3,305.18,0.1,823.99,In-Store
2023-02-20,P058,S041,C0094,4,405.91,0.15,1380.09,Wholesale
2023-07-02,P072,S041,C0034,5,118.07,0.0,590.35,Wholesale
2023-07-12,P050,S034,C0077,3,126.21,0.0,378.63,Online
2023-01-15,P064,S030,C0041,3,76.87,0.0,230.61,Online
2023-07-07,P074,S035,C0034,5,247.63,0.15,1052.43,In-Store
2023-02-19,P068,S004,C0062,1,219.66,0.1,197.69,Online
2023-08-10,P015,S009,C0044,3,290.24,0.1,783.65,In-Store
2023-08-13,P049,S010,C0054,4,174.63,0.1,628.67,In-Store
2023-08-21,P095,S036,C0069,3,282.53,0.1,762.83,Wholesale
2023-09-13,P092,S031,C0044,5,325.79,0.0,1628.95,Online
2023-07-12,P050,S039,C0074,4,332.9,0.1,1198.44,Online
2023-06-23,P059,S024,C0007,2,224.27,0.0,448.54,Wholesale
2023-02-02,P077,S030,C0010,4,143.23,0.15,486.98,Online
2023-05-24,P074,S001,C0077,6,295.45,0.05,1684.06,Online
2023-02-08,P039,S009,C0092,2,144.94,0.15,246.4,In-Store
2023-05-16,P061,S047,C0085,3,185.35,0.15,472.64,Wholesale
2023-04-22,P090,S009,C0022,2,158.06,0.0,316.12,Online
2023-07-31,P027,S012,C0045,4,136.48,0.0,545.92,Online
2023-04-26,P097,S004,C0095,3,83.11,0.15,211.93,Online
2023-12-22,P093,S023,C0085,4,256.22,0.15,871.15,In-Store
2023-05-30,P025,S019,C0043,5,27.86,0.1,125.37,Online
2023-03-18,P013,S004,C0085,2,325.76,0.15,553.79,In-Store
2023-05-02,P044,S050,C0005,3,393.07,0.0,1179.21,Online
2023-11-30,P082,S004,C0025,7,114.8,0.05,763.42,Online
2023-04-28,P093,S009,C0081,5,366.49,0.0,1832.45,Online
2023-09-01,P027,S003,C0061,6,52.13,0.05,297.14,Wholesale
2023-07-20,P095,S030,C0086,3,241.42,0.1,651.83,Online
2023-04-01,P026,S042,C0095,4,414.67,0.15,1409.88,Wholesale
2023-06-11,P067,S002,C0020,3,442.53,0.1,1194.83,In-Store
2023-09-25,P073,S002,C0008,10,474.5,0.0,4745.0,In-Store
2023-09-23,P058,S026,C0042,2,135.37,0.15,230.13,In-Store
2023-09-02,P016,S014,C0002,4,348.71,0.05,1325.1,Online
2023-11-28,P055,S012,C0031,4,297.49,0.0,1189.96,Wholesale
2023-10-17,P076,S007,C0075,5,183.15,0.05,869.96,Online
2023-03-12,P063,S026,C0033,4,255.22,0.0,1020.88,Wholesale
2023-02-20,P014,S007,C0060,2,225.99,0.0,451.98,Online
2023-03-13,P093,S014,C0074,3,34.48,0.0,103.44,Wholesale
2023-04-17,P040,S024,C0033,2,419.55,0.0,839.1,Online
2023-01-22,P005,S007,C0040,5,102.68,0.0,513.4,Online
2023-02-16,P046,S019,C0074,6,35.88,0.0,215.28,Wholesale
2023-11-08,P013,S005,C0009,5,255.09,0.1,1147.9,Wholesale
2023-04-27,P095,S011,C0057,6,188.88,0.0,1133.28,Online
2023-06-17,P049,S019,C0021,8,83.21,0.05,632.4,Online
2023-05-09,P090,S044,C0009,4,317.83,0.0,1271.32,Online
2023-02-09,P026,S039,C0081,3,108.75,0.05,309.94,Wholesale
2023-03-30,P063,S033,C0096,7,300.94,0.0,2106.58,In-Store
2023-07-08,P054,S034,C0090,4,241.32,0.05,917.02,In-Store
2023-07-28,P059,S008,C0077,6,65.03,0.0,390.18,Wholesale
2023-04-28,P079,S008,C0074,4,257.66,0.0,1030.64,Wholesale
2023-08-18,P086,S041,C0085,3,284.65,0.1,768.55,In-Store
2023-02-24,P084,S050,C0064,3,349.26,0.0,1047.78,Wholesale
2023-05-07,P034,S043,C0011,1,37.29,0.0,37.29,In-Store
2023-03-21,P037,S010,C0003,4,301.72,0.15,1025.85,Online
2023-03-19,P016,S045,C0026,2,251.99,0.05,478.78,In-Store
2023-09-07,P071,S023,C0086,5,467.91,0.15,1988.62,In-Store
2023-02-27,P093,S003,C0076,2,334.38,0.15,568.45,In-Store
2023-09-13,P100,S030,C0043,6,480.06,0.0,2880.36,Wholesale
2023-03-17,P012,S035,C0021,2,401.97,0.05,763.74,Wholesale
2023-11-18,P004,S048,C0044,2,77.16,0.15,131.17,In-Store
2023-06-14,P070,S048,C0079,5,344.47,0.0,1722.35,Wholesale
2023-03-31,P037,S047,C0021,7,199.44,0.0,1396.08,Wholesale
2023-08-05,P055,S038,C0021,2,466.02,0.1,838.84,In-Store
2023-05-18,P090,S042,C0012,2,330.48,0.05,627.91,In-Store
2023-03-17,P078,S026,C0009,5,179.63,0.0,898.15,In-Store
2023-12-02,P061,S033,C0052,5,450.47,0.1,2027.12,Wholesale
2023-07-09,P025,S050,C0079,4,376.49,0.1,1355.36,Wholesale
2023-07-30,P029,S049,C0093,4,118.5,0.0,474.0,Online
2023-10-12,P045,S027,C0015,4,404.87,0.0,1619.48,In-Store
2023-08-18,P046,S006,C0093,4,492.62,0.0,1970.48,Wholesale
2023-12-20,P016,S030,C0033,5,251.59,0.0,1257.95,Wholesale
2023-12-07,P049,S006,C0050,4,355.3,0.0,1421.2,In-Store
2023-01-26,P093,S035,C0073,5,360.55,0.15,1532.34,Online
2023-07-01,P082,S048,C0097,3,304.82,0.15,777.29,In-Store
2023-03-13,P098,S042,C0069,2,282.97,0.05,537.64,Online
2023-04-19,P042,S030,C0027,1,53.14,0.05,50.48,Wholesale
2023-06-10,P094,S029,C0054,2,25.94,0.0,51.88,In-Store
2023-09-07,P086,S039,C0067,5,212.58,0.1,956.61,In-Store
2023-11-19,P089,S005,C0059,2,267.76,0.0,535.52,Wholesale
2023-08-22,P048,S004,C0015,5,276.23,0.1,1243.04,Wholesale
2023-03-29,P049,S038,C0095,3,224.73,0.0,674.19,In-Store
2023-06-19,P043,S010,C0075,4,390.69,0.1,1406.48,In-Store
2023-07-24,P043,S031,C0092,4,490.82,0.0,1963.28,Online
2023-09-03,P083,S046,C0007,8,428.8,0.05,3258.88,Online
2023-06-28,P058,S004,C0018,4,351.73,0.0,1406.92,Online
2023-02-18,P045,S022,C0036,4,105.55,0.1,379.98,In-Store
2023-04-17,P056,S038,C0076,5,78.7,0.0,393.5,Wholesale
2023-01-24,P081,S020,C0062,4,446.27,0.0,1785.08,In-Store
2023-09-20,P046,S008,C0056,5,246.65,0.15,1048.26,Wholesale
2023-12-01,P018,S031,C0049,3,241.93,0.05,689.5,Wholesale
2023-03-29,P020,S003,C0027,1,332.14,0.0,332.14,In-Store
2023-01-21,P038,S041,C0066,7,39.23,0.1,247.15,Wholesale
2023-08-26,P006,S031,C0030,5,499.54,0.05,2372.82,In-Store
2023-10-25,P096,S016,C0096,5,410.91,0.1,1849.1,Wholesale
2023-11-19,P089,S010,C0014,4,465.56,0.0,1862.24,Online
2023-01-31,P087,S010,C0028,4,265.78,0.1,956.81,Wholesale
2023-11-13,P057,S038,C0008,5,237.71,0.0,1188.55,Wholesale
2023-03-11,P078,S012,C0039,4,486.12,0.15,1652.81,In-Store
2023-02-13,P015,S042,C0041,2,222.42,0.15,378.11,In-Store
2023-04-13,P064,S036,C0070,5,211.69,0.0,1058.45,Online
2023-01-11,P092,S018,C0021,5,287.02,0.15,1219.83,Online
2023-08-19,P039,S004,C0094,5,168.8,0.0,844.0,Online
